# KMOS3D -- Wisnioski, Foerster Schreiber, Fossati, et al. 2019, ApJ 886, 124, 'The KMOS3D Survey: data release and
# final survey paper' (arXiv:1909.11096v1). VizieR J/ApJ/886/124 (doi:10.26093/cds/vizier.18860124), tables 5 and 6.
# SOURCE table5: https://cdsarc.cds.unistra.fr/ftp/J/ApJ/886/124/table5.dat sha256 24b1b12ec42c1d2dfc6aca7d3e965fd78b3c8ff9a68e36a7441f9a1448196a95
# SOURCE table6: https://cdsarc.cds.unistra.fr/ftp/J/ApJ/886/124/table6.dat sha256 fb37854047c6fb2d2e77db28f439e553e12afea3227052238bd48d3ebc804459
# SOURCE ReadMe: https://cdsarc.cds.unistra.fr/ftp/J/ApJ/886/124/ReadMe sha256 7c0c129531f823c1cc603a195667c6c2b2e19f308a2c095868a9d5d2c62627bf
# CROSS-CHECK: MPE release catalogs https://www.mpe.mpg.de/resources/KMOS3D/catalogs/k3d_fnlsp_table_v3.fits.tgz (extracted) (sha256 be2716e3e73755c03b94e55f1ae8aaf8f447434eeefef9a3e45a97ad302b1dea)
#   and https://www.mpe.mpg.de/resources/KMOS3D/catalogs/k3d_fnlsp_table_hafits_v3.fits.tgz (extracted) (sha256 7ef8269d19e95652dc0f7891e4a1c42a03c45393aadc0f8b0ec0815237398711):
#   row counts 785/739, identical ID sets, and z / logM* / R_half agree (validator PASS). Source files in
#   02_galaxy_dynamics/highz_data/_src/ (gitignored, not committed). Built by scripts/highz_ingest_rc41_g17_kmos3d.py.
#
# *** NO KINEMATICS: the KMOS3D data release publishes NO rotation velocity, NO circular velocity, NO gas or baryonic
# *** mass and NO fDM per galaxy (VizieR table5/table6 and the MPE FITS contain none). sigma_int_kms is an
# *** aperture-integrated line width (1.5" radius circular aperture) -- NOT a disk sigma0 and NOT a rotation proxy.
# *** This file CANNOT feed the V^2/R or BTFR a0 routes by itself. It supplies z, M*, R_e and the ID crosswalk
# *** (original targeting IDs like U3_21388 -> KMOS3D U4_29145) used to de-duplicate RC41/RC100.
# PRESSURE SUPPORT: N/A (no rotation velocity in this release).
#
# CONVENTIONS (arXiv:1909.11096v1 Sec. 1, quoted): 'We assume a LambdaCDM cosmology with H0 = 70 km s-1 Mpc-1,
# Omega_m = 0.3, and Omega_Lambda = 0.7' ... 'Chabrier (2003) initial mass function.'
#
# COLUMNS (VizieR labels; explanations quoted from the ReadMe byte-by-byte description):
#   kmos3d_id=ID 'KMOS^3D^ unique identifier'; field=Field; target_id=Target 'KMOS^3D^ original targeting identifier'
#   ('KMOS3D ID when targeted, with field and 3D-HST (v2 or v4 catalog) object ID'); id_skelton14=S14 (NA for 99999)
#   z_kmos3d=z 'Measured KMOS3D redshift' (NA for -9999); zqual_flag=q_z '1 = redshift/detection is uncertain;
#   0 = redshift is secure; -1 = Non-detection'; z_target=zTar 'Best known redshift at time of observation from 3D-HST'
#   logMstar=M* 'Stellar mass' [log Msun] 'Derived from SED modeling following Wuyts+ (2011) ... FAST ... Bruzual &
#   Charlot (2003); Chabrier (2003) IMF; solar metallicity; Exponentially declining SFH with tau>300Myr'
#   Reff_H_arcsec=ReffH 'CANDELS H band major axis effective radius' [arcsec]; e_Reff_H_arcsec=e_ReffH (NA for -999)
#   q_H=Q 'CANDELS H band axis ratio'; e_q_H=e_Q; hband_source_flag=HFlag '1 = H-band fit from van der Wel+ (2012);
#   2 = H-band fit from Lang+ 2014'; sfr_Msun_yr=SFR 'From ladder of SFR indicators assuming a Chabrier (2003) IMF';
#   sfr_type_flag=f_SFR (5..1 = 160um/100um/70um/24um/SED); Av_mag=Av; primary_flag=P '1 = targeted as a primary
#   KMOS3D target, 0 = serendipitous galaxy detection'; addgal_flag=Add; seg_flag=Seg '1 = possible issues with
#   photometry and derived parameters resulting from over or under segmentation'; band=Band; psf_fwhm_arcsec=FWHM
#   'FWHM of Moffat model PSF; minor axis'; ra_deg, dec_deg = RAdeg, DEdeg (J2000).
#   From table6 (joined on ID; NA where absent): z_Ha=z 'Redshift (vacuum) from H{alpha} line fit' (1.5" aperture);
#   e_z_Ha; sigma_int_kms=sigma 'Velocity dispersion' -- 'Properties from Gaussian line profile fits to the
#   spatially-integrated spectrum of each galaxy extracted in a circular aperture of 1.5" radius. The velocity
#   dispersion is corrected for the instrumental resolution'; e_sigma_int_kms; Ha_fit_flag=Flag '0 = reliable fit'
#   (-3 no fit, -2/-1 upper limits, 1 unreliable; value 2 also occurs, undocumented in the ReadMe note).
#   Omitted: File, Exp, Res, Ksmag, UMag, VMag, JMag, Ap, FHa, e_FHa, FCor.
#   derived_kpc_per_arcsec = proper kpc per arcsec at z_kmos3d for astropy FlatLambdaCDM(H0=70, Om0=0.3) (the paper's
#   cosmology; reproduces RC41 Table 1 col 7 and G17 Table 1 'kpc/arcsec'); derived_Reff_H_kpc = that x Reff_H_arcsec.
#   NA when z_kmos3d is missing (z_target is deliberately NOT substituted).
#   in_RC41/RC41_row: ID or target_id matches an RC41 alias; in_RC100/RC100_idx: matches an RC100 name directly
#   (RC100_match=id_or_target) or through the matched RC41 row (via_RC41_alias); in_G17 likewise.
#
# OVERLAP: 69 rows overlap RC100 and 20 overlap RC41 by ID. RC100 names with a
# KMOS3D-style field prefix that matched no KMOS3D row: none.
# 785 rows = 739 primary targets + 46 serendipitous detections (primary_flag=0): count galaxies with primary_flag=1,
# not rows. All RC41/RC100-overlapping rows are primary targets.
# 158 rows have no measured z_kmos3d (-9999 in source) and 125 have no sigma_int_kms. NA = not given.
# DE-DUPLICATION TRAP: Uebler+2017 (VizieR J/ApJ/842/121, the KMOS3D Tully-Fisher sample) is ID-less (sequence
# numbers only), so it cannot be de-duplicated against this file, RC41 or RC100 by ID.
kmos3d_id,field,target_id,id_skelton14,z_kmos3d,zqual_flag,z_target,logMstar,Reff_H_arcsec,e_Reff_H_arcsec,derived_Reff_H_kpc,derived_e_Reff_H_kpc,derived_kpc_per_arcsec,q_H,e_q_H,hband_source_flag,sfr_Msun_yr,sfr_type_flag,Av_mag,z_Ha,e_z_Ha,sigma_int_kms,e_sigma_int_kms,Ha_fit_flag,primary_flag,addgal_flag,seg_flag,band,psf_fwhm_arcsec,ra_deg,dec_deg,in_RC41,RC41_row,in_RC100,RC100_idx,RC100_match,in_G17
GS4_41748,GOODS-S,GS3_28464,41748,2.30132,0,2.298,10.83,0.17,0.004,1.395,0.033,8.2044,0.833,0.015,2,50.358242,2.0,0.5,2.30132,6.0E-5,138.8,17.0,0,1,0,0,K,0.3794,53.10081481933594,-27.715986251831055,0,NA,0,NA,NA,0
GS4_41886,GOODS-S,GS3_28692,41886,2.14135,0,2.09,10.86,0.168,0.003,1.394,0.025,8.2993,0.552,0.013,2,118.45185,5.0,0.0,2.14135,1.7E-4,197.7,34.9,2,1,0,0,K,0.3794,53.09764862060547,-27.715282440185547,0,NA,0,NA,NA,0
GS4_42089,GOODS-S,GS4_42089,42089,2.25673,0,2.256,10.03,0.23,0.007,1.893,0.058,8.2321,0.526,0.022,1,12.882496,1.0,0.7,2.25673,6.0E-5,128.6,9.0,0,1,0,0,K,0.47985,53.10372543334961,-27.714088439941406,0,NA,0,NA,NA,0
GS4_42127,GOODS-S,GS3_28991,42127,2.44184,0,2.41,10.66,0.404,0.009,3.277,0.073,8.1122,0.55,0.016,2,131.78989,5.0,1.1,2.44184,1.0E-4,210.9,30.7,0,1,0,0,K,0.46161,53.05084228515625,-27.71371078491211,0,NA,0,NA,NA,0
GS4_42221,GOODS-S,GS3_28891,42221,NA,0,1.019,10.51,0.554,0.011,NA,NA,NA,0.69,0.006,2,0.2630268,1.0,0.2,1.019,0.0,111.8,0.0,-2,1,1,2,YJ,0.32005,53.0792350769043,-27.711868286132812,0,NA,0,NA,NA,0
GS4_42235,GOODS-S,GS4_42235,42235,2.43251,0,2.43,10.14,0.378,0.011,3.069,0.089,8.1185,0.409,0.013,2,57.142735,2.0,0.8,2.43251,4.0E-5,145.6,5.1,0,1,0,0,K,0.31124,53.13481903076172,-27.713359832763672,0,NA,0,NA,NA,0
GS4_42363,GOODS-S,GS4_42363,42363,2.14079,0,2.1448777,10.2,0.248,0.003,2.058,0.025,8.2996,0.368,0.009,2,117.13649,5.0,0.9,2.14079,1.0E-5,74.0,4.3,0,1,0,0,K,0.31124,53.11837387084961,-27.712934494018555,0,NA,0,NA,NA,0
GS4_42705,GOODS-S,GS3_29179,42705,NA,0,2.12863,11.19,0.771,0.013,NA,NA,NA,0.366,0.009,2,150.35727,5.0,1.7,NA,NA,NA,NA,-3,1,0,0,K,0.45496,53.0894660949707,-27.7115478515625,0,NA,0,NA,NA,0
GS4_42778,GOODS-S,GS4_42778,42778,NA,0,1.615,11.04,0.188,0.005,NA,NA,NA,0.665,0.012,2,8.535766,2.0,1.1,NA,NA,NA,NA,-3,1,0,0,H,0.47494,53.149593353271484,-27.711374282836914,0,NA,0,NA,NA,0
GS4_42789,GOODS-S,GS3_29139,42789,2.25398,0,2.25648,10.65,0.417,0.01,3.433,0.082,8.2337,0.689,0.009,2,60.282013,2.0,1.1,2.25398,2.0E-5,107.5,4.0,0,1,0,0,K,0.46161,53.034053802490234,-27.711265563964844,0,NA,0,NA,NA,0
GS4_42930,GOODS-S,GS4_42930,42930,2.45186,0,2.448,10.34,0.288,0.008,2.334,0.065,8.1054,0.527,0.016,2,45.59973,2.0,1.2,2.45186,1.1E-4,138.5,26.8,0,1,0,0,K,0.35835,53.164161682128906,-27.70989990234375,1,41,1,97,id_or_target,0
GS4_43501,GOODS-S,GS4_43501,43501,1.61351,0,1.615,10.6,0.585,0.006,4.956,0.051,8.4724,0.487,0.006,2,53.3479,5.0,1.0,1.61351,3.0E-5,162.9,10.5,0,1,0,0,H,0.46222,53.110023498535156,-27.707857131958008,1,23,1,54,id_or_target,1
GS4_43615,GOODS-S,GS3_29926,43615,NA,0,1.018,10.69,0.245,0.003,NA,NA,NA,0.462,0.008,2,0.08128305,1.0,0.4,NA,NA,NA,NA,-3,1,0,0,YJ,0.32005,53.093055725097656,-27.707368850708008,0,NA,0,NA,NA,0
GS4_43631,GOODS-S,GS4_43631,43631,2.14085,0,2.138,10.24,0.231,0.007,1.917,0.058,8.2995,0.611,0.014,2,45.784184,2.0,0.8,2.14085,4.0E-5,80.4,7.9,0,1,1,0,K,0.41329,53.1536750793457,-27.707181930541992,0,NA,0,NA,NA,0
GS4_43891,GOODS-S,GS3_30840,43891,1.01817,0,1.0175,10.31,0.79,0.007,6.353,0.056,8.0422,0.774,0.004,2,34.1233,5.0,1.2,1.01817,2.0E-5,146.3,3.2,0,1,0,2,YJ,0.31711,53.05336380004883,-27.700456619262695,0,NA,1,27,id_or_target,0
GS4_44066,GOODS-S,GS4_44066,44066,1.61377,0,1.617,10.77,0.135,0.01,1.144,0.085,8.4724,0.888,0.011,1,360.47412,5.0,2.2,1.61377,2.3E-4,281.0,41.1,0,1,0,0,H,0.46018,53.104854583740234,-27.705217361450195,0,NA,0,NA,NA,0
GS4_44133,GOODS-S,GS4_44133,44133,2.14049,0,2.268,10.63,0.394,0.004,3.270,0.033,8.2997,0.613,0.011,2,32.359364,1.0,1.4,2.14049,3.0E-5,114.8,4.7,0,1,1,0,K,0.47985,53.110408782958984,-27.703706741333008,0,NA,0,NA,NA,0
GS4_44194,GOODS-S,GS4_44194,44194,NA,0,2.54841,10.88,0.224,0.01,NA,NA,NA,0.615,0.02,1,0.74131024,1.0,0.0,2.54841,0.0,116.4,0.0,-2,1,0,0,K,0.47985,53.08446502685547,-27.704185485839844,0,NA,0,NA,NA,0
GS4_44848,GOODS-S,GS4_44848,44848,1.54983,0,1.55,10.84,0.534,0.007,4.523,0.059,8.4698,0.646,0.008,1,122.723434,5.0,2.0,1.54983,6.0E-5,192.2,9.8,2,1,0,0,H,0.46018,53.12957763671875,-27.70142364501953,0,NA,0,NA,NA,0
GS4_45068,GOODS-S,GS3_31118,45068,2.45255,0,2.448,11.01,0.137,0.005,1.110,0.041,8.1049,0.937,0.018,2,358.95248,5.0,1.2,2.45255,9.0E-5,218.0,16.8,0,1,0,0,K,0.37574,53.137569427490234,-27.700105667114258,0,NA,0,NA,NA,0
GS4_45188,GOODS-S,GS3_31154,45188,2.40602,0,2.402,10.81,0.145,0.007,1.180,0.057,8.1363,0.931,0.021,2,146.51622,2.0,1.4,2.40602,3.0E-5,69.1,7.5,0,1,0,0,K,0.46161,53.063255310058594,-27.699636459350586,0,NA,0,NA,NA,0
GS4_46072,GOODS-S,GS4_46072,46072,2.49713,1,2.30686,10.67,0.391,0.083,3.157,0.670,8.0742,0.619,0.029,2,63.655098,2.0,0.3,2.49713,2.6E-4,109.2,44.2,2,1,0,0,K,0.47985,53.138954162597656,-27.69512176513672,0,NA,0,NA,NA,0
GS4_46432,GOODS-S,GS4_46432,46432,2.43526,0,2.4403,9.82,0.301,0.012,2.443,0.097,8.1167,0.632,0.016,1,118.80445,5.0,0.4,2.43526,2.0E-5,102.2,6.6,0,1,0,0,K,0.47985,53.11244583129883,-27.692630767822266,0,NA,0,NA,NA,0
GS4_46938,GOODS-S,GS4_46938,46938,2.33228,0,2.32,10.03,0.145,0.003,1.187,0.025,8.1847,0.532,0.013,2,49.94425,2.0,0.3,2.33228,2.0E-5,134.5,6.0,0,1,0,0,K,0.47985,53.134559631347656,-27.690656661987305,0,NA,0,NA,NA,0
U3_10584,UDS,U3_10584,NA,2.24554,0,2.2392,8.99,0.561,0.561,4.622,4.622,8.2389,0.257,0.017,2,10.715193,1.0,0.4,2.24554,2.0E-5,101.2,4.9,0,1,0,0,K,0.42939,34.36509704589844,-5.121974945068359,0,NA,1,80,id_or_target,0
U4_04047,UDS,U4_04047,4047,2.15745,0,2.16428,10.2,0.498,0.039,4.129,0.323,8.2903,0.277,0.029,2,42.937035,2.0,0.5,2.15745,1.4E-4,115.7,25.1,2,1,0,0,K,0.46458,34.26213455200195,-5.263501167297363,0,NA,0,NA,NA,0
U4_04706,UDS,U4_04706,4706,NA,0,2.521749,11.24,0.133,0.044,NA,NA,NA,0.522,0.029,2,317.3793,5.0,0.6,NA,NA,NA,NA,-3,1,0,0,K,0.39723,34.288177490234375,-5.262609958648682,0,NA,0,NA,NA,0
U4_04939,UDS,U4_04939,4939,1.53351,0,1.5238701,10.19,0.57,0.015,4.827,0.127,8.4680,0.323,0.018,2,9.772372,1.0,0.8,1.53351,4.0E-5,103.5,7.8,0,1,0,0,H,0.47093,34.39496994018555,-5.260283946990967,0,NA,0,NA,NA,0
U4_05163,UDS,U4_05163,5163,2.15887,0,2.18167,10.1,0.338,0.012,2.802,0.099,8.2895,0.592,0.022,2,15.135611,1.0,0.5,2.15887,6.0E-5,72.9,12.3,0,1,0,0,K,0.38246,34.27937698364258,-5.2595062255859375,0,NA,0,NA,NA,0
U4_06203,UDS,U3_03856,6203,0.80251,0,0.80265,10.59,0.62,0.007,4.660,0.053,7.5163,0.803,0.008,2,11.738234,4.0,0.4,0.80251,1.0E-5,95.0,2.6,0,1,0,0,YJ,0.46086,34.35922622680664,-5.257605075836182,0,NA,1,12,id_or_target,0
U4_06288,UDS,U3_04286,6288,0.89541,0,0.895509,10.12,0.502,0.008,3.905,0.062,7.7796,0.779,0.011,1,7.0893426,2.0,0.3,0.89541,7.0E-5,118.6,12.1,0,1,0,2,YJ,0.43543,34.30352020263672,-5.25642204284668,0,NA,0,NA,NA,0
U4_06828,UDS,U4_06828,6828,2.39077,0,2.4088,10.34,0.333,0.02,2.713,0.163,8.1465,0.614,0.036,2,48.180283,2.0,0.6,2.39077,2.3E-4,136.4,32.9,2,1,0,0,K,0.36606,34.404197692871094,-5.254281044006348,0,NA,0,NA,NA,0
U4_06973,UDS,U4_06973,6973,2.38015,0,2.4903,10.73,0.623,0.072,5.080,0.587,8.1535,0.343,0.025,2,845.75616,5.0,0.8,2.38015,1.3E-4,136.1,30.8,2,1,0,0,K,0.48781,34.31119155883789,-5.253666877746582,0,NA,0,NA,NA,0
U4_07448,UDS,U4_07448,7448,1.36055,0,1.362324,10.41,0.387,0.006,3.256,0.050,8.4142,0.923,0.013,2,20.341755,2.0,0.8,1.36055,2.0E-5,45.9,5.6,0,1,0,0,H,0.47093,34.395057678222656,-5.252292156219482,0,NA,0,NA,NA,0
U4_07796,UDS,U4_07796,7796,NA,0,2.31161,10.7,0.075,0.003,NA,NA,NA,0.879,0.035,2,0.08317637,1.0,0.4,NA,NA,NA,NA,-3,1,0,0,K,0.37965,34.466487884521484,-5.25065803527832,0,NA,0,NA,NA,0
U4_07799,UDS,U3_05138,7799,0.80905,0,0.809762,10.2,0.701,0.012,5.283,0.090,7.5370,0.592,0.011,2,5.834111,2.0,0.0,0.80905,3.0E-5,98.9,4.4,0,1,0,0,YJ,0.43543,34.249542236328125,-5.2520952224731445,1,6,1,13,id_or_target,0
U4_08126,UDS,U4_08126,8126,NA,0,0.9196172,11.08,0.375,0.006,NA,NA,NA,0.921,0.008,2,0.23988329,1.0,0.4,0.91962,0.0,114.2,0.0,-2,1,0,0,YJ,0.54263,34.37278366088867,-5.251151084899902,0,NA,0,NA,NA,0
U4_09166,UDS,U4_09166,9166,0.99962,1,0.999,10.85,0.23,0.005,1.842,0.040,8.0080,0.325,0.015,2,0.117489755,1.0,0.2,0.99962,5.0E-5,26.8,11.1,0,1,0,0,YJ,0.38322,34.3297004699707,-5.246493816375732,0,NA,0,NA,NA,0
U4_09235,UDS,U4_09235,9235,NA,0,0.89743,9.45,0.689,0.022,NA,NA,NA,0.154,0.019,1,2.5118864,1.0,0.7,0.89743,0.0,113.8,0.0,-2,1,0,0,YJ,0.42321,34.34455490112305,-5.246181011199951,0,NA,0,NA,NA,0
U4_09272,UDS,U4_09272,9272,0.81618,0,0.8203,9.31,0.458,0.026,3.462,0.197,7.5591,0.72,0.026,1,0.85113806,1.0,0.0,0.81618,1.0E-5,38.5,5.6,0,1,1,0,YJ,0.42321,34.33499526977539,-5.245621204376221,0,NA,0,NA,NA,0
U4_09367,UDS,U4_09367,9367,NA,0,2.2914712,11.25,0.447,0.024,NA,NA,NA,0.423,0.024,2,174.11247,5.0,1.5,NA,NA,NA,NA,-3,1,0,0,K,0.48781,34.33164596557617,-5.245276927947998,0,NA,0,NA,NA,0
U4_09389,UDS,U4_09389,9389,0.81679,1,0.81394,10.48,0.254,0.006,1.920,0.045,7.5609,0.319,0.015,2,0.57543993,1.0,0.9,0.81679,1.5E-4,3.6,40.3,2,1,0,0,YJ,0.37052,34.33723449707031,-5.246159076690674,0,NA,0,NA,NA,0
U4_09540,UDS,U4_09540,9540,1.4675,0,1.46576,10.5,0.611,0.026,5.166,0.220,8.4553,0.721,0.02,2,51.558853,2.0,0.6,1.4675,6.0E-5,105.5,10.4,0,1,0,0,H,0.39035,34.288169860839844,-5.245480060577393,0,NA,0,NA,NA,0
U4_09733,UDS,U4_09733,9733,2.28891,0,2.28708,10.27,0.482,0.011,3.958,0.090,8.2122,0.387,0.016,2,33.884415,1.0,0.8,2.28891,1.0E-5,61.8,3.9,0,1,0,0,K,0.39189,34.324440002441406,-5.243929862976074,0,NA,0,NA,NA,0
U4_09825,UDS,U3_06856,9825,2.31277,0,2.29567,10.48,0.231,0.011,1.894,0.090,8.1971,0.512,0.036,2,123.75038,2.0,1.2,2.31277,5.0E-5,156.6,6.3,0,1,0,0,K,0.40605,34.40058135986328,-5.243416786193848,0,NA,1,90,id_or_target,0
U4_09947,UDS,U4_09947,9947,2.30216,0,2.2989223,10.64,0.23,0.005,1.887,0.041,8.2039,0.683,0.012,2,18.62087,1.0,0.9,2.30216,5.0E-5,105.6,10.4,0,1,0,0,K,0.36606,34.4418830871582,-5.244100093841553,0,NA,0,NA,NA,0
U4_10015,UDS,U4_10015,10015,NA,0,2.62598,10.81,0.829,0.098,NA,NA,NA,0.516,0.039,1,145.8449,2.0,0.4,NA,NA,NA,NA,-3,1,0,0,K,0.46458,34.2586555480957,-5.24283504486084,0,NA,0,NA,NA,0
U4_10255,UDS,U4_10255,10255,0.64571,0,0.8158902,10.42,0.37,0.002,2.556,0.014,6.9094,0.357,0.004,2,10.811704,4.0,1.9,0.64571,1.7E-4,162.4,37.6,0,1,0,0,YJ,0.43682,34.4559440612793,-5.2437591552734375,0,NA,0,NA,NA,0
U4_10403,UDS,U4_10403,10403,1.42696,0,1.4267529,10.26,0.244,0.004,2.060,0.034,8.4429,0.876,0.013,2,41.256275,2.0,0.6,1.42696,0.0,52.4,1.0,0,1,1,0,H,0.4164,34.37913131713867,-5.241889953613281,0,NA,0,NA,NA,0
U4_10785,UDS,U4_10785,10785,1.65245,0,1.65249,10.05,0.47,0.021,3.981,0.178,8.4707,0.336,0.024,1,14.125375,1.0,0.8,1.65245,7.0E-5,132.2,13.7,0,1,0,0,H,0.34228,34.4155158996582,-5.240058898925781,0,NA,0,NA,NA,0
U4_11015,UDS,U3_07738,11015,NA,0,0.818203,10.55,0.171,0.003,NA,NA,NA,0.741,0.016,2,0.23442288,1.0,0.3,0.8182,0.0,114.6,0.0,-2,1,0,0,YJ,0.46086,34.3792610168457,-5.240612983703613,0,NA,0,NA,NA,0
U4_11296,UDS,U4_11296,11296,2.38837,0,2.37704,10.2,0.385,0.08,3.137,0.652,8.1481,0.364,0.03,2,28.840317,1.0,0.7,2.38837,7.0E-5,124.4,12.4,0,1,0,0,K,0.39189,34.3486442565918,-5.238931179046631,0,NA,0,NA,NA,0
U4_11462,UDS,U3_08072,11462,0.82397,0,0.812734,10.59,0.368,0.006,2.790,0.045,7.5828,0.838,0.01,2,1.6595869,1.0,0.5,0.82397,5.0E-5,88.6,8.7,0,1,0,0,YJ,0.49458,34.360687255859375,-5.23919677734375,0,NA,0,NA,NA,0
U4_11558,UDS,U4_11558,11558,NA,0,2.2269323,11.14,0.219,0.01,NA,NA,NA,0.602,0.014,2,0.27542287,1.0,0.2,NA,NA,NA,NA,-3,1,0,0,K,0.36606,34.45387268066406,-5.238614082336426,0,NA,0,NA,NA,0
U4_11573,UDS,U4_11573,11573,1.27538,0,1.27505,10.57,0.096,0.007,0.803,0.059,8.3601,0.964,0.035,2,145.92299,5.0,2.8,1.27538,5.0E-5,116.3,9.2,2,1,1,0,H,0.39035,34.286617279052734,-5.237955093383789,0,NA,0,NA,NA,0
U4_11582,UDS,U4_11582,11582,2.18449,0,2.18278,10.81,0.33,0.056,2.731,0.463,8.2749,0.675,0.041,2,92.12405,2.0,1.1,2.18449,5.0E-5,97.1,14.9,2,1,0,0,K,0.38246,34.2828254699707,-5.237594127655029,0,NA,0,NA,NA,0
U4_11918,UDS,U3_08434,11918,1.02998,0,1.02902,9.9,0.99,0.04,7.982,0.323,8.0631,0.412,0.018,1,26.946295,5.0,2.4,1.02998,1.0E-4,178.5,54.1,2,1,1,1,YJ,0.43543,34.25146484375,-5.237593173980713,0,NA,0,NA,NA,0
U4_11992,UDS,U3_07653,11992,0.9269623,0,0.92,10.73,0.283,0.007,2.223,0.055,7.8556,0.636,0.013,2,11.541142,2.0,0.5,0.9269623,3.6E-4,1354.8,58.5,2,1,0,0,YJ,0.43262,34.3341064453125,-5.237678050994873,0,NA,0,NA,NA,0
U4_12280,UDS,U3_08493,12280,0.78672,0,0.786,10.77,0.317,0.004,2.366,0.030,7.4651,0.601,0.008,2,29.901707,5.0,0.7,0.78672,1.7E-4,218.2,30.8,0,1,0,0,YJ,0.49458,34.34747314453125,-5.236877918243408,0,NA,1,9,id_or_target,0
U4_12376,UDS,U4_12376,12376,NA,0,1.36434,10.72,0.061,0.002,NA,NA,NA,0.355,0.026,2,0.52480745,1.0,0.2,1.36434,0.0,115.3,0.0,-2,1,0,0,H,0.39035,34.33047103881836,-5.235330104827881,0,NA,0,NA,NA,0
U4_12486,UDS,U3_08904,12486,NA,0,1.01953,10.36,0.296,0.013,NA,NA,NA,0.582,0.017,2,16.510534,5.0,1.9,NA,NA,NA,NA,-3,1,0,0,YJ,0.43262,34.272151947021484,-5.235253810882568,0,NA,0,NA,NA,0
U4_12626,UDS,U4_12626,12626,0.852,0,0.85237944,10.38,0.465,0.002,3.564,0.015,7.6643,0.43,0.004,2,9.517261,2.0,1.4,0.852,4.2E-4,209.2,61.2,0,1,0,0,YJ,0.79972,34.4642333984375,-5.235986232757568,0,NA,0,NA,NA,0
U4_12708,UDS,U4_12708,12708,2.48456,0,2.4530272,10.93,0.751,0.059,6.070,0.477,8.0829,0.579,0.022,2,384.98703,5.0,0.7,2.48456,3.0E-5,70.1,7.9,0,1,0,0,K,0.37965,34.47647476196289,-5.234711170196533,0,NA,0,NA,NA,0
U4_12959,UDS,U4_12959,12959,1.03619,0,1.02891,9.78,0.463,0.017,3.738,0.137,8.0738,0.596,0.023,1,7.4556785,2.0,0.1,1.03619,2.0E-5,64.2,6.0,0,1,0,0,YJ,0.42321,34.360984802246094,-5.233506202697754,0,NA,0,NA,NA,0
U4_13108,UDS,U4_13108,13108,1.30674,0,1.30481,10.77,0.694,0.011,5.817,0.092,8.3824,0.894,0.01,2,79.01486,5.0,2.1,1.30674,6.0E-5,256.0,7.8,0,1,0,0,H,0.4987,34.47922134399414,-5.233640193939209,0,NA,0,NA,NA,0
U4_13704,UDS,U4_13704,13704,2.22504,0,2.19312,10.41,0.56,0.014,4.621,0.116,8.2512,0.788,0.017,2,47.589825,2.0,0.6,2.22504,4.0E-5,98.5,8.2,0,1,0,0,K,0.38246,34.249080657958984,-5.230815887451172,0,NA,1,82,id_or_target,0
U4_13763,UDS,U4_13763,13763,1.62275,0,1.62479,10.17,0.053,0.003,0.449,0.025,8.4722,0.71,0.051,2,32.703224,2.0,0.5,1.62275,2.0E-5,37.2,6.2,0,1,0,0,H,0.34228,34.3944091796875,-5.230099201202393,0,NA,0,NA,NA,0
U4_13849,UDS,U4_13849,13849,0.91367,0,0.9143953,10.71,0.672,0.006,5.258,0.047,7.8244,0.667,0.005,2,25.187952,2.0,0.9,0.91367,4.0E-5,154.8,6.9,2,1,0,0,YJ,0.41434,34.43574523925781,-5.231643199920654,0,NA,1,23,id_or_target,0
U4_13932,UDS,U4_13932,13932,1.36287,0,1.3646568,9.95,0.328,0.006,2.760,0.050,8.4154,0.888,0.014,1,10.471285,1.0,0.4,1.36287,3.0E-5,69.4,4.5,0,1,0,0,H,0.47093,34.389984130859375,-5.2298197746276855,0,NA,0,NA,NA,0
U4_13952,UDS,U4_13952,13952,2.18195,0,2.183,11.32,0.405,0.02,3.352,0.166,8.2764,0.885,0.018,2,172.89026,5.0,1.7,2.18195,2.0E-5,104.7,4.5,0,1,0,0,K,0.39189,34.3226203918457,-5.230037212371826,0,NA,0,NA,NA,0
U4_14078,UDS,U3_10114,14078,2.53986,0,2.38048,10.49,0.467,0.02,3.757,0.161,8.0443,0.679,0.023,2,65.54513,2.0,0.8,2.53986,1.1E-4,31.3,41.6,0,1,0,0,K,0.42939,34.393985748291016,-5.229608058929443,0,NA,0,NA,NA,0
U4_14170,UDS,U3_10186,14170,0.92143,0,0.921194,10.19,0.376,0.006,2.949,0.047,7.8428,0.357,0.012,2,6.550386,2.0,1.7,0.92143,8.0E-5,133.3,25.2,2,1,0,0,YJ,0.43543,34.26707077026367,-5.229623794555664,0,NA,0,NA,NA,0
U4_14312,UDS,U3_10192,14312,1.03142,0,1.03223,10.51,0.457,0.009,3.686,0.073,8.0656,0.567,0.014,2,33.055435,5.0,1.6,1.03142,6.0E-5,146.2,0.0,0,1,0,0,YJ,0.41919,34.31841278076172,-5.229050159454346,0,NA,0,NA,NA,0
U4_14602,UDS,U3_10523,14602,2.16039,0,2.15932,10.34,0.141,0.011,1.169,0.091,8.2887,0.571,0.043,2,9.549926,1.0,0.2,2.16039,2.0E-5,96.6,5.1,0,1,0,0,K,0.42939,34.355220794677734,-5.22724723815918,0,NA,0,NA,NA,0
